# cell_number,T2_degC,LON,LAT
7.948000000000000000e+03,2.865057067871093750e+02,-1.550973510742187500e+01,2.810886001586914062e+01
7.949000000000000000e+03,2.866057434082031250e+02,-1.550744628906250000e+01,2.810883712768554688e+01
7.950000000000000000e+03,2.866859130859375000e+02,-1.550518798828125000e+01,2.810880279541015625e+01
7.951000000000000000e+03,2.867498779296875000e+02,-1.550289916992187500e+01,2.810877609252929688e+01
7.952000000000000000e+03,2.868034667968750000e+02,-1.550061035156250000e+01,2.810875701904296875e+01
7.953000000000000000e+03,2.867164611816406250e+02,-1.549832153320312500e+01,2.810873031616210938e+01
7.954000000000000000e+03,2.867903137207031250e+02,-1.549603271484375000e+01,2.810870742797851562e+01
7.955000000000000000e+03,2.868185729980468750e+02,-1.549374389648437500e+01,2.810868072509765625e+01
7.956000000000000000e+03,2.868420715332031250e+02,-1.549148559570312500e+01,2.810865402221679688e+01
7.957000000000000000e+03,2.868491210937500000e+02,-1.548919677734375000e+01,2.810861968994140625e+01
7.958000000000000000e+03,2.868339233398437500e+02,-1.548690795898437500e+01,2.810860443115234375e+01
7.959000000000000000e+03,2.867898864746093750e+02,-1.548461914062500000e+01,2.810858535766601562e+01
7.960000000000000000e+03,2.867832946777343750e+02,-1.548233032226562500e+01,2.810855865478515625e+01
7.961000000000000000e+03,2.867387084960937500e+02,-1.548004150390625000e+01,2.810853195190429688e+01
7.962000000000000000e+03,2.867230529785156250e+02,-1.547778320312500000e+01,2.810850524902343750e+01
7.963000000000000000e+03,2.867333679199218750e+02,-1.547549438476562500e+01,2.810847473144531250e+01
7.964000000000000000e+03,2.867449645996093750e+02,-1.547320556640625000e+01,2.810846328735351562e+01
7.965000000000000000e+03,2.867741394042968750e+02,-1.547091674804687500e+01,2.810842895507812500e+01
7.966000000000000000e+03,2.868738403320312500e+02,-1.546862792968750000e+01,2.810839462280273438e+01
7.967000000000000000e+03,2.868861694335937500e+02,-1.546633911132812500e+01,2.810837936401367188e+01
7.968000000000000000e+03,2.870107116699218750e+02,-1.546405029296875000e+01,2.810834503173828125e+01
7.969000000000000000e+03,2.870977478027343750e+02,-1.546179199218750000e+01,2.810831069946289062e+01
7.970000000000000000e+03,2.871259765625000000e+02,-1.545950317382812500e+01,2.810828399658203125e+01
7.971000000000000000e+03,2.871267700195312500e+02,-1.545721435546875000e+01,2.810827255249023438e+01
7.972000000000000000e+03,2.871489257812500000e+02,-1.545492553710937500e+01,2.810824584960937500e+01
7.973000000000000000e+03,2.871993103027343750e+02,-1.545263671875000000e+01,2.810821533203125000e+01
7.974000000000000000e+03,2.872933044433593750e+02,-1.545034790039062500e+01,2.810818862915039062e+01
7.975000000000000000e+03,2.876273803710937500e+02,-1.544808959960937500e+01,2.810816192626953125e+01
7.976000000000000000e+03,2.877402648925781250e+02,-1.544580078125000000e+01,2.810814285278320312e+01
7.977000000000000000e+03,2.878386840820312500e+02,-1.544351196289062500e+01,2.810810852050781250e+01
7.978000000000000000e+03,2.878916015625000000e+02,-1.544122314453125000e+01,2.810808181762695312e+01
7.979000000000000000e+03,2.879419555664062500e+02,-1.543893432617187500e+01,2.810805892944335938e+01
7.980000000000000000e+03,2.880354003906250000e+02,-1.543664550781250000e+01,2.810802459716796875e+01
7.981000000000000000e+03,2.881660156250000000e+02,-1.543438720703125000e+01,2.810799789428710938e+01
7.982000000000000000e+03,2.882357482910156250e+02,-1.543209838867187500e+01,2.810798645019531250e+01
7.983000000000000000e+03,2.883602905273437500e+02,-1.542980957031250000e+01,2.810795211791992188e+01
7.984000000000000000e+03,2.884479980468750000e+02,-1.542752075195312500e+01,2.810792922973632812e+01
7.985000000000000000e+03,2.885296325683593750e+02,-1.542523193359375000e+01,2.810788726806640625e+01
7.986000000000000000e+03,2.885100097656250000e+02,-1.542294311523437500e+01,2.810787582397460938e+01
7.987000000000000000e+03,2.885965881347656250e+02,-1.542065429687500000e+01,2.810783386230468750e+01
7.988000000000000000e+03,2.886720581054687500e+02,-1.541839599609375000e+01,2.810780715942382812e+01
7.989000000000000000e+03,2.887232666015625000e+02,-1.541610717773437500e+01,2.810779190063476562e+01
7.990000000000000000e+03,2.888264770507812500e+02,-1.541381835937500000e+01,2.810776519775390625e+01
7.991000000000000000e+03,2.889029541015625000e+02,-1.541152954101562500e+01,2.810773849487304688e+01
7.992000000000000000e+03,2.889145507812500000e+02,-1.540924072265625000e+01,2.810771179199218750e+01
7.993000000000000000e+03,2.900774536132812500e+02,-1.540695190429687500e+01,2.810767745971679688e+01
7.994000000000000000e+03,2.901581420898437500e+02,-1.540469360351562500e+01,2.810766220092773438e+01
7.995000000000000000e+03,2.902088623046875000e+02,-1.540240478515625000e+01,2.810762405395507812e+01
7.996000000000000000e+03,2.902439270019531250e+02,-1.540011596679687500e+01,2.810759353637695312e+01
7.997000000000000000e+03,2.902337646484375000e+02,-1.539782714843750000e+01,2.810757446289062500e+01
7.998000000000000000e+03,2.902344055175781250e+02,-1.539553833007812500e+01,2.810754776000976562e+01
7.999000000000000000e+03,2.902448730468750000e+02,-1.539324951171875000e+01,2.810751342773437500e+01
8.000000000000000000e+03,2.902550659179687500e+02,-1.539099121093750000e+01,2.810749816894531250e+01
8.001000000000000000e+03,2.829828186035156250e+02,-1.561706542968750000e+01,2.811201477050781250e+01
8.002000000000000000e+03,2.829573974609375000e+02,-1.561477661132812500e+01,2.811199951171875000e+01
8.003000000000000000e+03,2.829442749023437500e+02,-1.561248779296875000e+01,2.811197280883789062e+01
8.004000000000000000e+03,2.830048522949218750e+02,-1.561019897460937500e+01,2.811194610595703125e+01
8.005000000000000000e+03,2.830854492187500000e+02,-1.560794067382812500e+01,2.811192703247070312e+01
8.006000000000000000e+03,2.831877746582031250e+02,-1.560565185546875000e+01,2.811189651489257812e+01
8.007000000000000000e+03,2.833038940429687500e+02,-1.560336303710937500e+01,2.811187744140625000e+01
8.008000000000000000e+03,2.834719543457031250e+02,-1.560107421875000000e+01,2.811184310913085938e+01
8.009000000000000000e+03,2.836743164062500000e+02,-1.559878540039062500e+01,2.811182403564453125e+01
8.010000000000000000e+03,2.838978271484375000e+02,-1.559649658203125000e+01,2.811180877685546875e+01
8.011000000000000000e+03,2.840992431640625000e+02,-1.559423828125000000e+01,2.811178207397460938e+01
8.012000000000000000e+03,2.842828674316406250e+02,-1.559194946289062500e+01,2.811176681518554688e+01
8.013000000000000000e+03,2.844762573242187500e+02,-1.558966064453125000e+01,2.811174011230468750e+01
8.014000000000000000e+03,2.845574035644531250e+02,-1.558737182617187500e+01,2.811170578002929688e+01
8.015000000000000000e+03,2.844776306152343750e+02,-1.558508300781250000e+01,2.811168670654296875e+01
8.016000000000000000e+03,2.847231140136718750e+02,-1.558279418945312500e+01,2.811166000366210938e+01
8.017000000000000000e+03,2.846762695312500000e+02,-1.558050537109375000e+01,2.811163711547851562e+01
8.018000000000000000e+03,2.847116699218750000e+02,-1.557824707031250000e+01,2.811161041259765625e+01
8.019000000000000000e+03,2.848549804687500000e+02,-1.557595825195312500e+01,2.811158370971679688e+01
8.020000000000000000e+03,2.846506958007812500e+02,-1.557366943359375000e+01,2.811155700683593750e+01
8.021000000000000000e+03,2.847949523925781250e+02,-1.557138061523437500e+01,2.811153793334960938e+01
8.022000000000000000e+03,2.848053894042968750e+02,-1.556909179687500000e+01,2.811151504516601562e+01
8.023000000000000000e+03,2.847382812500000000e+02,-1.556680297851562500e+01,2.811149597167968750e+01
8.024000000000000000e+03,2.847527465820312500e+02,-1.556454467773437500e+01,2.811146163940429688e+01
8.025000000000000000e+03,2.848272399902343750e+02,-1.556225585937500000e+01,2.811144256591796875e+01
8.026000000000000000e+03,2.849017639160156250e+02,-1.555996704101562500e+01,2.811141967773437500e+01
8.027000000000000000e+03,2.849651184082031250e+02,-1.555767822265625000e+01,2.811140060424804688e+01
8.028000000000000000e+03,2.850014953613281250e+02,-1.555538940429687500e+01,2.811137390136718750e+01
8.029000000000000000e+03,2.850171203613281250e+02,-1.555310058593750000e+01,2.811134338378906250e+01
8.030000000000000000e+03,2.850231018066406250e+02,-1.555084228515625000e+01,2.811131668090820312e+01
8.031000000000000000e+03,2.850169982910156250e+02,-1.554855346679687500e+01,2.811129760742187500e+01
8.032000000000000000e+03,2.850387878417968750e+02,-1.554626464843750000e+01,2.811127090454101562e+01
8.033000000000000000e+03,2.851606750488281250e+02,-1.554397583007812500e+01,2.811124420166015625e+01
8.034000000000000000e+03,2.853323059082031250e+02,-1.554168701171875000e+01,2.811121368408203125e+01
8.035000000000000000e+03,2.855350952148437500e+02,-1.553939819335937500e+01,2.811119461059570312e+01
8.036000000000000000e+03,2.857398986816406250e+02,-1.553710937500000000e+01,2.811117553710937500e+01
8.037000000000000000e+03,2.858934936523437500e+02,-1.553485107421875000e+01,2.811114883422851562e+01
8.038000000000000000e+03,2.860286560058593750e+02,-1.553256225585937500e+01,2.811111831665039062e+01
8.039000000000000000e+03,2.861416320800781250e+02,-1.553027343750000000e+01,2.811109161376953125e+01
8.040000000000000000e+03,2.862290954589843750e+02,-1.552798461914062500e+01,2.811107254028320312e+01
8.041000000000000000e+03,2.862910156250000000e+02,-1.552569580078125000e+01,2.811104583740234375e+01
8.042000000000000000e+03,2.865363159179687500e+02,-1.552340698242187500e+01,2.811102294921875000e+01
8.043000000000000000e+03,2.865626525878906250e+02,-1.552114868164062500e+01,2.811098861694335938e+01
8.044000000000000000e+03,2.865580139160156250e+02,-1.551885986328125000e+01,2.811096954345703125e+01
8.045000000000000000e+03,2.865306091308593750e+02,-1.551657104492187500e+01,2.811095046997070312e+01
8.046000000000000000e+03,2.865043640136718750e+02,-1.551428222656250000e+01,2.811091995239257812e+01
8.047000000000000000e+03,2.865026855468750000e+02,-1.551199340820312500e+01,2.811089324951171875e+01
8.048000000000000000e+03,2.865447692871093750e+02,-1.550970458984375000e+01,2.811086654663085938e+01
8.049000000000000000e+03,2.865969543457031250e+02,-1.550744628906250000e+01,2.811083984375000000e+01
8.050000000000000000e+03,2.866411437988281250e+02,-1.550515747070312500e+01,2.811082077026367188e+01
8.051000000000000000e+03,2.867064208984375000e+02,-1.550286865234375000e+01,2.811080551147460938e+01
8.052000000000000000e+03,2.867878112792968750e+02,-1.550057983398437500e+01,2.811077117919921875e+01
8.053000000000000000e+03,2.867646484375000000e+02,-1.549829101562500000e+01,2.811073684692382812e+01
8.054000000000000000e+03,2.868729248046875000e+02,-1.549600219726562500e+01,2.811071777343750000e+01
8.055000000000000000e+03,2.869084167480468750e+02,-1.549371337890625000e+01,2.811070251464843750e+01
8.056000000000000000e+03,2.869247436523437500e+02,-1.549145507812500000e+01,2.811066818237304688e+01
8.057000000000000000e+03,2.869334716796875000e+02,-1.548916625976562500e+01,2.811064910888671875e+01
8.058000000000000000e+03,2.869191284179687500e+02,-1.548687744140625000e+01,2.811061477661132812e+01
8.059000000000000000e+03,2.868798522949218750e+02,-1.548458862304687500e+01,2.811058044433593750e+01
8.060000000000000000e+03,2.868967895507812500e+02,-1.548229980468750000e+01,2.811056518554687500e+01
8.061000000000000000e+03,2.868729858398437500e+02,-1.548001098632812500e+01,2.811054611206054688e+01
8.062000000000000000e+03,2.868782043457031250e+02,-1.547775268554687500e+01,2.811051177978515625e+01
8.063000000000000000e+03,2.868959045410156250e+02,-1.547546386718750000e+01,2.811047744750976562e+01
8.064000000000000000e+03,2.868979797363281250e+02,-1.547317504882812500e+01,2.811046218872070312e+01
8.065000000000000000e+03,2.869168395996093750e+02,-1.547088623046875000e+01,2.811044311523437500e+01
8.066000000000000000e+03,2.870171813964843750e+02,-1.546859741210937500e+01,2.811040878295898438e+01
8.067000000000000000e+03,2.870457153320312500e+02,-1.546630859375000000e+01,2.811037445068359375e+01
8.068000000000000000e+03,2.872014160156250000e+02,-1.546405029296875000e+01,2.811035537719726562e+01
8.069000000000000000e+03,2.873119812011718750e+02,-1.546176147460937500e+01,2.811032867431640625e+01
8.070000000000000000e+03,2.873374633789062500e+02,-1.545947265625000000e+01,2.811030197143554688e+01
8.071000000000000000e+03,2.873297729492187500e+02,-1.545718383789062500e+01,2.811027908325195312e+01
8.072000000000000000e+03,2.873284912109375000e+02,-1.545489501953125000e+01,2.811025238037109375e+01
8.073000000000000000e+03,2.873657836914062500e+02,-1.545260620117187500e+01,2.811022567749023438e+01
8.074000000000000000e+03,2.874509277343750000e+02,-1.545031738281250000e+01,2.811020278930664062e+01
8.075000000000000000e+03,2.876746215820312500e+02,-1.544805908203125000e+01,2.811016845703125000e+01
8.076000000000000000e+03,2.877456665039062500e+02,-1.544577026367187500e+01,2.811014175415039062e+01
8.077000000000000000e+03,2.878172607421875000e+02,-1.544348144531250000e+01,2.811011505126953125e+01
8.078000000000000000e+03,2.878860778808593750e+02,-1.544119262695312500e+01,2.811008834838867188e+01
8.079000000000000000e+03,2.879505615234375000e+02,-1.543890380859375000e+01,2.811006927490234375e+01
8.080000000000000000e+03,2.880384826660156250e+02,-1.543661499023437500e+01,2.811003875732421875e+01
8.081000000000000000e+03,2.881441955566406250e+02,-1.543435668945312500e+01,2.811001205444335938e+01
8.082000000000000000e+03,2.882581176757812500e+02,-1.543206787109375000e+01,2.810998535156250000e+01
8.083000000000000000e+03,2.883774414062500000e+02,-1.542977905273437500e+01,2.810996627807617188e+01
8.084000000000000000e+03,2.884911804199218750e+02,-1.542749023437500000e+01,2.810993957519531250e+01
8.085000000000000000e+03,2.886044616699218750e+02,-1.542520141601562500e+01,2.810991668701171875e+01
8.086000000000000000e+03,2.887936706542968750e+02,-1.542291259765625000e+01,2.810988235473632812e+01
8.087000000000000000e+03,2.888799743652343750e+02,-1.542065429687500000e+01,2.810984802246093750e+01
8.088000000000000000e+03,2.889699707031250000e+02,-1.541836547851562500e+01,2.810984420776367188e+01
8.089000000000000000e+03,2.887864990234375000e+02,-1.541607666015625000e+01,2.810980224609375000e+01
8.090000000000000000e+03,2.888843383789062500e+02,-1.541378784179687500e+01,2.810977554321289062e+01
8.091000000000000000e+03,2.889482116699218750e+02,-1.541149902343750000e+01,2.810973358154296875e+01
8.092000000000000000e+03,2.889457092285156250e+02,-1.540921020507812500e+01,2.810972595214843750e+01
8.093000000000000000e+03,2.901015930175781250e+02,-1.540692138671875000e+01,2.810969161987304688e+01
8.094000000000000000e+03,2.901733703613281250e+02,-1.540466308593750000e+01,2.810968017578125000e+01
8.095000000000000000e+03,2.902179565429687500e+02,-1.540237426757812500e+01,2.810963821411132812e+01
8.096000000000000000e+03,2.902461242675781250e+02,-1.540008544921875000e+01,2.810961151123046875e+01
8.097000000000000000e+03,2.902381286621093750e+02,-1.539779663085937500e+01,2.810958862304687500e+01
8.098000000000000000e+03,2.902398071289062500e+02,-1.539550781250000000e+01,2.810956192016601562e+01
8.099000000000000000e+03,2.902495727539062500e+02,-1.539321899414062500e+01,2.810953521728515625e+01
8.100000000000000000e+03,2.902574157714843750e+02,-1.539096069335937500e+01,2.810950851440429688e+01
8.101000000000000000e+03,2.832004699707031250e+02,-1.561703491210937500e+01,2.811403656005859375e+01
8.102000000000000000e+03,2.831740112304687500e+02,-1.561474609375000000e+01,2.811400985717773438e+01
8.103000000000000000e+03,2.831616210937500000e+02,-1.561245727539062500e+01,2.811398696899414062e+01
8.104000000000000000e+03,2.832241821289062500e+02,-1.561019897460937500e+01,2.811396026611328125e+01
8.105000000000000000e+03,2.833015136718750000e+02,-1.560791015625000000e+01,2.811393356323242188e+01
8.106000000000000000e+03,2.833978576660156250e+02,-1.560562133789062500e+01,2.811391448974609375e+01
8.107000000000000000e+03,2.835127563476562500e+02,-1.560333251953125000e+01,2.811388778686523438e+01
8.108000000000000000e+03,2.836854248046875000e+02,-1.560104370117187500e+01,2.811387252807617188e+01
8.109000000000000000e+03,2.838980407714843750e+02,-1.559875488281250000e+01,2.811383819580078125e+01
8.110000000000000000e+03,2.841154174804687500e+02,-1.559649658203125000e+01,2.811382293701171875e+01
8.111000000000000000e+03,2.843117675781250000e+02,-1.559420776367187500e+01,2.811379623413085938e+01
8.112000000000000000e+03,2.844721374511718750e+02,-1.559191894531250000e+01,2.811376953125000000e+01
8.113000000000000000e+03,2.846408691406250000e+02,-1.558963012695312500e+01,2.811374282836914062e+01
8.114000000000000000e+03,2.847074890136718750e+02,-1.558734130859375000e+01,2.811372375488281250e+01
8.115000000000000000e+03,2.846049804687500000e+02,-1.558505249023437500e+01,2.811370849609375000e+01
8.116000000000000000e+03,2.847996215820312500e+02,-1.558276367187500000e+01,2.811366653442382812e+01
8.117000000000000000e+03,2.847575683593750000e+02,-1.558050537109375000e+01,2.811365890502929688e+01
8.118000000000000000e+03,2.847908020019531250e+02,-1.557821655273437500e+01,2.811363220214843750e+01
8.119000000000000000e+03,2.849329223632812500e+02,-1.557592773437500000e+01,2.811359786987304688e+01
8.120000000000000000e+03,2.847313537597656250e+02,-1.557363891601562500e+01,2.811357116699218750e+01
8.121000000000000000e+03,2.848678588867187500e+02,-1.557135009765625000e+01,2.811356353759765625e+01
8.122000000000000000e+03,2.849093017578125000e+02,-1.556906127929687500e+01,2.811354446411132812e+01
8.123000000000000000e+03,2.848991088867187500e+02,-1.556680297851562500e+01,2.811351013183593750e+01
8.124000000000000000e+03,2.849589233398437500e+02,-1.556451416015625000e+01,2.811348342895507812e+01
8.125000000000000000e+03,2.850422363281250000e+02,-1.556222534179687500e+01,2.811346435546875000e+01
8.126000000000000000e+03,2.851099548339843750e+02,-1.555993652343750000e+01,2.811343002319335938e+01
8.127000000000000000e+03,2.851483764648437500e+02,-1.555764770507812500e+01,2.811340713500976562e+01
8.128000000000000000e+03,2.851611633300781250e+02,-1.555535888671875000e+01,2.811339569091796875e+01
8.129000000000000000e+03,2.851572570800781250e+02,-1.555307006835937500e+01,2.811336135864257812e+01
8.130000000000000000e+03,2.851483764648437500e+02,-1.555081176757812500e+01,2.811334609985351562e+01
8.131000000000000000e+03,2.851395263671875000e+02,-1.554852294921875000e+01,2.811331939697265625e+01
8.132000000000000000e+03,2.851642456054687500e+02,-1.554623413085937500e+01,2.811328506469726562e+01
8.133000000000000000e+03,2.852938842773437500e+02,-1.554394531250000000e+01,2.811325836181640625e+01
8.134000000000000000e+03,2.854793090820312500e+02,-1.554165649414062500e+01,2.811324310302734375e+01
8.135000000000000000e+03,2.857011108398437500e+02,-1.553936767578125000e+01,2.811320114135742188e+01
8.136000000000000000e+03,2.858952941894531250e+02,-1.553710937500000000e+01,2.811317443847656250e+01
8.137000000000000000e+03,2.860332031250000000e+02,-1.553482055664062500e+01,2.811315536499023438e+01
8.138000000000000000e+03,2.861485290527343750e+02,-1.553253173828125000e+01,2.811314010620117188e+01
8.139000000000000000e+03,2.862533264160156250e+02,-1.553024291992187500e+01,2.811310577392578125e+01
8.140000000000000000e+03,2.863364868164062500e+02,-1.552795410156250000e+01,2.811309432983398438e+01
8.141000000000000000e+03,2.863972167968750000e+02,-1.552566528320312500e+01,2.811306762695312500e+01
8.142000000000000000e+03,2.866215209960937500e+02,-1.552337646484375000e+01,2.811304092407226562e+01
8.143000000000000000e+03,2.866450500488281250e+02,-1.552111816406250000e+01,2.811301803588867188e+01
8.144000000000000000e+03,2.866256408691406250e+02,-1.551882934570312500e+01,2.811299896240234375e+01
8.145000000000000000e+03,2.865798950195312500e+02,-1.551654052734375000e+01,2.811295700073242188e+01
8.146000000000000000e+03,2.865378112792968750e+02,-1.551425170898437500e+01,2.811294174194335938e+01
8.147000000000000000e+03,2.865202941894531250e+02,-1.551196289062500000e+01,2.811290359497070312e+01
8.148000000000000000e+03,2.865366516113281250e+02,-1.550967407226562500e+01,2.811288070678710938e+01
8.149000000000000000e+03,2.865666503906250000e+02,-1.550741577148437500e+01,2.811285400390625000e+01
8.150000000000000000e+03,2.866058654785156250e+02,-1.550512695312500000e+01,2.811284637451171875e+01
8.151000000000000000e+03,2.866989135742187500e+02,-1.550283813476562500e+01,2.811281204223632812e+01
8.152000000000000000e+03,2.868322143554687500e+02,-1.550054931640625000e+01,2.811277770996093750e+01
8.153000000000000000e+03,2.868686523437500000e+02,-1.549826049804687500e+01,2.811275100708007812e+01
8.154000000000000000e+03,2.870311889648437500e+02,-1.549597167968750000e+01,2.811273193359375000e+01
8.155000000000000000e+03,2.870934753417968750e+02,-1.549371337890625000e+01,2.811271667480468750e+01
8.156000000000000000e+03,2.871293029785156250e+02,-1.549142456054687500e+01,2.811268997192382812e+01
8.157000000000000000e+03,2.871637268066406250e+02,-1.548913574218750000e+01,2.811265563964843750e+01
8.158000000000000000e+03,2.871722412109375000e+02,-1.548684692382812500e+01,2.811262893676757812e+01
8.159000000000000000e+03,2.871050415039062500e+02,-1.548455810546875000e+01,2.811261367797851562e+01
8.160000000000000000e+03,2.871028137207031250e+02,-1.548226928710937500e+01,2.811259460449218750e+01
8.161000000000000000e+03,2.870303344726562500e+02,-1.547998046875000000e+01,2.811255264282226562e+01
8.162000000000000000e+03,2.869734802246093750e+02,-1.547772216796875000e+01,2.811252593994140625e+01
8.163000000000000000e+03,2.869303588867187500e+02,-1.547543334960937500e+01,2.811251449584960938e+01
8.164000000000000000e+03,2.868815002441406250e+02,-1.547314453125000000e+01,2.811248016357421875e+01
8.165000000000000000e+03,2.868932495117187500e+02,-1.547085571289062500e+01,2.811245346069335938e+01
8.166000000000000000e+03,2.870381164550781250e+02,-1.546856689453125000e+01,2.811243057250976562e+01
8.167000000000000000e+03,2.871221923828125000e+02,-1.546627807617187500e+01,2.811240386962890625e+01
8.168000000000000000e+03,2.873105468750000000e+02,-1.546401977539062500e+01,2.811237716674804688e+01
8.169000000000000000e+03,2.874213867187500000e+02,-1.546173095703125000e+01,2.811235427856445312e+01
8.170000000000000000e+03,2.874404296875000000e+02,-1.545944213867187500e+01,2.811232376098632812e+01
8.171000000000000000e+03,2.874216613769531250e+02,-1.545715332031250000e+01,2.811230087280273438e+01
8.172000000000000000e+03,2.874395751953125000e+02,-1.545486450195312500e+01,2.811227416992187500e+01
8.173000000000000000e+03,2.874982299804687500e+02,-1.545257568359375000e+01,2.811225509643554688e+01
8.174000000000000000e+03,2.875966796875000000e+02,-1.545028686523437500e+01,2.811221313476562500e+01
8.175000000000000000e+03,2.878451843261718750e+02,-1.544802856445312500e+01,2.811218643188476562e+01
8.176000000000000000e+03,2.879130859375000000e+02,-1.544573974609375000e+01,2.811216354370117188e+01
8.177000000000000000e+03,2.879589233398437500e+02,-1.544345092773437500e+01,2.811213684082031250e+01
8.178000000000000000e+03,2.879816284179687500e+02,-1.544116210937500000e+01,2.811211776733398438e+01
8.179000000000000000e+03,2.880041809082031250e+02,-1.543887329101562500e+01,2.811209106445312500e+01
8.180000000000000000e+03,2.880682373046875000e+02,-1.543658447265625000e+01,2.811206054687500000e+01
8.181000000000000000e+03,2.881809692382812500e+02,-1.543432617187500000e+01,2.811203384399414062e+01
8.182000000000000000e+03,2.883084106445312500e+02,-1.543203735351562500e+01,2.811199951171875000e+01
8.183000000000000000e+03,2.884324645996093750e+02,-1.542974853515625000e+01,2.811197280883789062e+01
8.184000000000000000e+03,2.885566406250000000e+02,-1.542745971679687500e+01,2.811196136474609375e+01
8.185000000000000000e+03,2.886761474609375000e+02,-1.542517089843750000e+01,2.811192703247070312e+01
8.186000000000000000e+03,2.888865356445312500e+02,-1.542288208007812500e+01,2.811189651489257812e+01
8.187000000000000000e+03,2.889871826171875000e+02,-1.542059326171875000e+01,2.811186599731445312e+01
8.188000000000000000e+03,2.890711364746093750e+02,-1.541833496093750000e+01,2.811184310913085938e+01
8.189000000000000000e+03,2.888422546386718750e+02,-1.541604614257812500e+01,2.811180877685546875e+01
8.190000000000000000e+03,2.889264831542968750e+02,-1.541375732421875000e+01,2.811178207397460938e+01
8.191000000000000000e+03,2.889795227050781250e+02,-1.541146850585937500e+01,2.811176681518554688e+01
8.192000000000000000e+03,2.889767456054687500e+02,-1.540917968750000000e+01,2.811174011230468750e+01
8.193000000000000000e+03,2.901257629394531250e+02,-1.540689086914062500e+01,2.811170578002929688e+01
8.194000000000000000e+03,2.901914367675781250e+02,-1.540463256835937500e+01,2.811168670654296875e+01
8.195000000000000000e+03,2.902252197265625000e+02,-1.540234375000000000e+01,2.811166000366210938e+01
8.196000000000000000e+03,2.902486877441406250e+02,-1.540005493164062500e+01,2.811163711547851562e+01
8.197000000000000000e+03,2.902415466308593750e+02,-1.539776611328125000e+01,2.811159133911132812e+01
8.198000000000000000e+03,2.902439270019531250e+02,-1.539547729492187500e+01,2.811158370971679688e+01
8.199000000000000000e+03,2.902514648437500000e+02,-1.539318847656250000e+01,2.811154937744140625e+01
8.200000000000000000e+03,2.902605285644531250e+02,-1.539093017578125000e+01,2.811152267456054688e+01
8.201000000000000000e+03,2.834220581054687500e+02,-1.561700439453125000e+01,2.811604309082031250e+01
8.202000000000000000e+03,2.833960571289062500e+02,-1.561471557617187500e+01,2.811602401733398438e+01
8.203000000000000000e+03,2.833877563476562500e+02,-1.561245727539062500e+01,2.811600494384765625e+01
8.204000000000000000e+03,2.834500732421875000e+02,-1.561016845703125000e+01,2.811598205566406250e+01
8.205000000000000000e+03,2.835258789062500000e+02,-1.560787963867187500e+01,2.811594772338867188e+01
8.206000000000000000e+03,2.836220397949218750e+02,-1.560559082031250000e+01,2.811593627929687500e+01
8.207000000000000000e+03,2.837329711914062500e+02,-1.560330200195312500e+01,2.811590957641601562e+01
8.208000000000000000e+03,2.838995056152343750e+02,-1.560101318359375000e+01,2.811588668823242188e+01
8.209000000000000000e+03,2.840982971191406250e+02,-1.559872436523437500e+01,2.811585235595703125e+01
8.210000000000000000e+03,2.843057556152343750e+02,-1.559646606445312500e+01,2.811583328247070312e+01
8.211000000000000000e+03,2.844915771484375000e+02,-1.559417724609375000e+01,2.811581039428710938e+01
8.212000000000000000e+03,2.846361999511718750e+02,-1.559188842773437500e+01,2.811578369140625000e+01
8.213000000000000000e+03,2.847886352539062500e+02,-1.558959960937500000e+01,2.811577224731445312e+01
8.214000000000000000e+03,2.848406372070312500e+02,-1.558731079101562500e+01,2.811574935913085938e+01
8.215000000000000000e+03,2.847204589843750000e+02,-1.558502197265625000e+01,2.811571502685546875e+01
8.216000000000000000e+03,2.848471069335937500e+02,-1.558276367187500000e+01,2.811568069458007812e+01
8.217000000000000000e+03,2.848232727050781250e+02,-1.558047485351562500e+01,2.811566925048828125e+01
8.218000000000000000e+03,2.848567199707031250e+02,-1.557818603515625000e+01,2.811563491821289062e+01
8.219000000000000000e+03,2.849953613281250000e+02,-1.557589721679687500e+01,2.811561965942382812e+01
8.220000000000000000e+03,2.847986145019531250e+02,-1.557360839843750000e+01,2.811559295654296875e+01
8.221000000000000000e+03,2.849253234863281250e+02,-1.557131958007812500e+01,2.811556625366210938e+01
8.222000000000000000e+03,2.850050048828125000e+02,-1.556903076171875000e+01,2.811554718017578125e+01
8.223000000000000000e+03,2.850635681152343750e+02,-1.556677246093750000e+01,2.811552429199218750e+01
8.224000000000000000e+03,2.851800537109375000e+02,-1.556448364257812500e+01,2.811548995971679688e+01
8.225000000000000000e+03,2.852781066894531250e+02,-1.556219482421875000e+01,2.811547088623046875e+01
8.226000000000000000e+03,2.853321838378906250e+02,-1.555990600585937500e+01,2.811545562744140625e+01
8.227000000000000000e+03,2.853409118652343750e+02,-1.555761718750000000e+01,2.811542892456054688e+01
8.228000000000000000e+03,2.853278503417968750e+02,-1.555532836914062500e+01,2.811540985107421875e+01
8.229000000000000000e+03,2.853072509765625000e+02,-1.555307006835937500e+01,2.811538314819335938e+01
8.230000000000000000e+03,2.852929077148437500e+02,-1.555078125000000000e+01,2.811535263061523438e+01
8.231000000000000000e+03,2.852868957519531250e+02,-1.554849243164062500e+01,2.811532211303710938e+01
8.232000000000000000e+03,2.853143310546875000e+02,-1.554620361328125000e+01,2.811530685424804688e+01
